query_id,db_id,pident,identity_bin,true_label,pred_label_blast,blast_correct
gb|NP_253005.1|ARO:3004069|MvaT,gb|BCT36862.1|ARO:3007825|GES-47,23.881,lt_40,antibiotic efflux,antibiotic inactivation,0
gb|ALH22601.1|ARO:3000620|adeL,gb|CAA79966.1|ARO:3003665|NmcR,26.429,lt_40,antibiotic efflux,antibiotic inactivation,0
gb|AAG08375.1|ARO:3004038|Paer_emrE,gb|NP_216393.1|ARO:3007662|Rv1877,31.818,lt_40,antibiotic efflux,antibiotic efflux,1
gb|CAC41008.1|ARO:3004041|Kpne_acrA,gb|NP_706356.2|ARO:3007509|Sfle_acrA,81.203,70_to_90,antibiotic efflux,antibiotic efflux,1
gb|ABG77965.1|ARO:3004042|Eclo_acrA,gb|NP_706356.2|ARO:3007509|Sfle_acrA,86.146,70_to_90,antibiotic efflux,antibiotic efflux,1
gb|AAC73565.1|ARO:3004043|Ecol_acrA,gb|NP_706356.2|ARO:3007509|Sfle_acrA,99.496,90_to_100,antibiotic efflux,antibiotic efflux,1
gb|ALV80601.1|ARO:3003801|bcr-1,gb|NP_216393.1|ARO:3007662|Rv1877,32.857,lt_40,antibiotic efflux,antibiotic efflux,1
gb|AAA22851.1|ARO:3000179|tet(L),gb|QJR33972.1|ARO:3007493|tet(63),61.333,40_to_70,antibiotic efflux,antibiotic efflux,1
gb|AEX49906.1|ARO:3003583|basS,gb|CYF42523.1|ARO:3004047|kdpD,26.038,lt_40,antibiotic efflux,antibiotic efflux,1
gb|AAG05882.1|ARO:3000804|MexF,gb|AAG07594.1|ARO:3000808|MexI,34.305,lt_40,antibiotic efflux,antibiotic efflux,1
gb|AAG03816.1|ARO:3000379|OprM,gb|WP_063864112.1|ARO:3005343|OXA-499,37.209,lt_40,antibiotic efflux,antibiotic inactivation,0
gb|AAG05915.1|ARO:3004074|MuxB,gb|AAG07594.1|ARO:3000808|MexI,32.249,lt_40,antibiotic efflux,antibiotic efflux,1
gb|AAG05914.1|ARO:3004075|MuxC,gb|AAG07594.1|ARO:3000808|MexI,31.655,lt_40,antibiotic efflux,antibiotic efflux,1
gb|CAH14032.1|ARO:3004099|LpeA,gb|NP_706356.2|ARO:3007509|Sfle_acrA,22.14,lt_40,antibiotic efflux,antibiotic efflux,1
gb|CAH14033.1|ARO:3004100|LpeB,gb|AAG07594.1|ARO:3000808|MexI,32.043,lt_40,antibiotic efflux,antibiotic efflux,1
gb|ACF70723.1|ARO:3004103|QepA2,gb|AMD83542.1|ARO:3007669|aadT,37.021,lt_40,antibiotic efflux,antibiotic efflux,1
gb|EGP45230.2|ARO:3004142|OprZ,gb|WP_122630823.1|ARO:3006886|EVM-1,31.111,lt_40,antibiotic efflux,antibiotic inactivation,0
gb|EGP45232.2|ARO:3004143|AxyX,gb|NP_706356.2|ARO:3007509|Sfle_acrA,40.314,40_to_70,antibiotic efflux,antibiotic efflux,1
gb|EGP45231.1|ARO:3004144|AxyY,gb|AAG07594.1|ARO:3000808|MexI,30.709,lt_40,antibiotic efflux,antibiotic efflux,1
gb|AFH35853.1|ARO:3001328|Ecol_mdfA,gb|QIQ10744.1|ARO:3007492|tet(62),26.383,lt_40,antibiotic efflux,antibiotic efflux,1
gb|CAD31707.1|ARO:3002691|Sent_cmlA,gb|NP_216393.1|ARO:3007662|Rv1877,31.159,lt_40,antibiotic efflux,antibiotic efflux,1
gb|AQX36338.1|ARO:3004379|QepA4,gb|AMD83542.1|ARO:3007669|aadT,37.234,lt_40,antibiotic efflux,antibiotic efflux,1
gb|AMP42492.1|ARO:3004441|tet(59),gb|QIQ10744.1|ARO:3007492|tet(62),49.077,40_to_70,antibiotic efflux,antibiotic efflux,1
gb|ABO11759.2|ARO:3004573|Abau_AbaF,gb|QNR09091.1|ARO:3007044|mef(F),33.333,lt_40,antibiotic efflux,antibiotic efflux,1
gb|ACQ82816.1|ARO:3004577|Abau_AmvA,gb|AMD83542.1|ARO:3007669|aadT,43.558,40_to_70,antibiotic efflux,antibiotic efflux,1
gb|BAH63251.1|ARO:3004580|Kpne_KpnE,gb|DAC85640.1|ARO:3007098|FosM2,30.303,lt_40,antibiotic efflux,antibiotic inactivation,0
gb|EHL92831.1|ARO:3004588|Kpne_KpnG,gb|WP_051021433.1|ARO:3004600|LnuH,38.889,lt_40,antibiotic efflux,antibiotic inactivation,0
gb|EOU56998.1|ARO:3004597|Kpne_KpnH,gb|AMD83542.1|ARO:3007669|aadT,27.913,lt_40,antibiotic efflux,antibiotic efflux,1
gb|AJO67548.1|ARO:3005006|tet(57),gb|QIQ10744.1|ARO:3007492|tet(62),49.612,40_to_70,antibiotic efflux,antibiotic efflux,1
gb|TKW44661.1|ARO:3005040|YajC,gb|BES62776.2|ARO:3007861|DYB-1,44.444,40_to_70,antibiotic efflux,antibiotic inactivation,0
gb|ABZ01840.1|ARO:3005043|cmlA9,gb|QJR33972.1|ARO:3007493|tet(63),22.68,lt_40,antibiotic efflux,antibiotic efflux,1
gb|AAG06466.1|ARO:3005064|cprS,gb|CYF42523.1|ARO:3004047|kdpD,24.074,lt_40,antibiotic efflux,antibiotic efflux,1
gb|AAG05187.1|ARO:3005067|ParS,gb|CYF42523.1|ARO:3004047|kdpD,24.138,lt_40,antibiotic efflux,antibiotic efflux,1
gb|QHW12307.1|ARO:3005089|mef(D),gb|QQA64076.1|ARO:3007049|mef(J),77.694,70_to_90,antibiotic efflux,antibiotic efflux,1
gb|ADZ12700.1|ARO:3005090|RanB,gb|QIM09823.1|ARO:3005056|tet(X6),26.984,lt_40,antibiotic efflux,antibiotic inactivation,0
gb|ADZ12699.1|ARO:3005091|RanA,gb|AAC75271.1|ARO:3003952|YojI,23.963,lt_40,antibiotic efflux,antibiotic efflux,1
gb|CAA76544.1|ARO:3003836|qacH,gb|WIF29729.1|ARO:3008617|OXA-1205,21.622,lt_40,antibiotic efflux,antibiotic inactivation,0
gb|AAW38464.1|ARO:3004572|Saur_LmrS,gb|NP_216393.1|ARO:3007662|Rv1877,25.527,lt_40,antibiotic efflux,antibiotic efflux,1
gb|AGP27106.1|ARO:3007010|norC,gb|AMD83542.1|ARO:3007669|aadT,26.263,lt_40,antibiotic efflux,antibiotic efflux,1
gb|WP_002289367.1|ARO:3007011|mdeA,gb|QJR33972.1|ARO:3007493|tet(63),26.684,lt_40,antibiotic efflux,antibiotic efflux,1
gb|BAB43261.1|ARO:3007013|sdrM,gb|NP_216393.1|ARO:3007662|Rv1877,24.344,lt_40,antibiotic efflux,antibiotic efflux,1
gb|CAD55144.1|ARO:3007014|qacJ,gb|WAS27905.1|ARO:3008597|OXA-1181,25.333,lt_40,antibiotic efflux,antibiotic inactivation,0
gb|WP_015740450.1|ARO:3007015|qacG,gb|WAS27905.1|ARO:3008597|OXA-1181,25.0,lt_40,antibiotic efflux,antibiotic inactivation,0
gb|AEV23046.1|ARO:3007019|fexB,gb|QJR33972.1|ARO:3007493|tet(63),27.917,lt_40,antibiotic efflux,antibiotic efflux,1
gb|ACN32294.1|ARO:3000237|TolC,gb|WP_009821475.1|ARO:3006987|SGM-1,36.17,lt_40,antibiotic efflux,antibiotic inactivation,0
gb|ACT97415.1|ARO:3002999|CblA-1,gb|AAA21532.1|ARO:3003559|cepA,43.599,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AEJ08681.1|ARO:3001109|SHV-52,gb|WPR17818.1|ARO:3009059|SHV-240,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFJ59957.1|ARO:3001989|CTX-M-130,gb|ADZ31262.1|ARO:3001966|CTX-M-106,99.31,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEX08599.1|ARO:3002356|NDM-6,gb|AKF43458.1|ARO:3003663|NDM-15,99.63,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAP68758.1|ARO:3001855|ACT-35,gb|WP_033487869.1|ARO:3006251|ACT-56,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAF61417.1|ARO:3002244|CARB-5,gb|WP_068981631.1|ARO:3005583|CARB-49,99.329,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAT45742.1|ARO:3000988|TEM-126,gb|CAG25427.1|ARO:3000999|TEM-135,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACH58990.1|ARO:3002511|LRA-12,gb|AJP77059.1|ARO:3003670|PEDO-1,63.929,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAF19151.1|ARO:3000938|TEM-72,gb|AAM18924.1|ARO:3000964|TEM-101,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAD45935.1|ARO:3000928|TEM-59,gb|AAF05613.1|ARO:3000942|TEM-76,99.639,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACS35345.1|ARO:3002320|KPC-10,gb|UNN26056.1|ARO:3008252|KPC-122,99.317,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEV91551.1|ARO:3001711|OXA-212,gb|UGY75799.1|ARO:3008463|OXA-1044,96.715,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAB94707.1|ARO:3002193|IMP-2,gb|WP_099156051.1|ARO:3005475|IMP-69,99.187,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA63264.1|ARO:3002012|CMY-1,gb|WP_156404654.1|ARO:3006479|MOX-14,99.476,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGW16411.1|ARO:3001517|OXA-329,gb|UVU92356.1|ARO:3008569|OXA-1151,97.07,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEV91214.1|ARO:3001832|ACT-10,gb|WEY36194.1|ARO:3007898|ACT-116,97.9,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAO09635.1|ARO:3001557|OXA-371,gb|WP_122630922.1|ARO:3005921|OXA-714,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFA51699.1|ARO:3001980|CTX-M-121,gb|AAO61597.1|ARO:3001889|CTX-M-27,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAS48620.1|ARO:3002372|VEB-3,gb|WP_128268286.1|ARO:3006215|VEB-20,99.331,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAA26652.1|ARO:3002835|lnuA,gb|AGT57825.1|ARO:3003762|lnuE,75.625,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CAD58780.1|ARO:3001794|OXA-45,gb|EJN1410585.1|ARO:3008649|OXA-1239,66.171,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACM67635.1|ARO:3001800|OXA-226,gb|OPD39435.1|ARO:3005318|OXA-543,99.636,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIS67611.1|ARO:3003163|CTX-M-155,gb|AAL02127.1|ARO:3001878|CTX-M-15,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76106.1|ARO:3002146|DHA-15,gb|XHO32889.1|ARO:3008172|DHA-34,99.472,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAI43424.1|ARO:3002415|OXY-6-3,gb|QQQ22795.1|ARO:3008813|OXY-6-11,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACC85616.1|ARO:3002804|FosA2,gb|QEI22965.1|ARO:3007371|FosA8,78.723,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAA26699.1|ARO:3002649|APH(3')-Va,gb|AAG11411.2|ARO:3004680|APH(3')-VIIIa,58.974,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAG15269.1|ARO:3002528|AAC(3)-Ia,gb|CAE50925.1|ARO:3002589|AAC(6')-Iid,33.803,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|CAI43422.1|ARO:3002413|OXY-6-1,gb|QQQ22795.1|ARO:3008813|OXY-6-11,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76099.1|ARO:3002125|CMY-114,gb|ADH82410.1|ARO:3002058|CMY-47,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAQ08905.1|ARO:3001808|OXA-60,gb|WP_102607463.1|ARO:3005326|OXA-571,90.775,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ77809.1|ARO:3001650|OXA-90,gb|WP_085562402.1|ARO:3005769|OXA-545,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAG29813.1|ARO:3002380|SME-2,gb|MDX7665057.1|ARO:3008208|IMI-10,71.379,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAA25683.1|ARO:3002538|AAC(3)-IIIc,gb|CAA39184.1|ARO:3002536|AAC(3)-IIIa,47.037,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAL79541.1|ARO:3002397|OXY-2-2,gb|WP_063842752.1|ARO:3006129|OXY-2-14,99.31,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACS44783.1|ARO:3002188|MOX-5,gb|BDT38930.1|ARO:3008393|MOX-25,96.084,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGE11905.1|ARO:3000904|TEM-34,gb|CAD09800.1|ARO:3000873|TEM-1,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAM86994.1|ARO:3001617|OXA-69,gb|ABV31687.1|ARO:3001638|OXA-107,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAO33760.1|ARO:3000879|TEM-7,gb|AAA25053.1|ARO:3000884|TEM-12,99.617,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAA84973.1|ARO:3001082|SHV-24,gb|WP_065419573.1|ARO:3005223|SHV-194,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CCE94500.1|ARO:3001502|OXA-256,gb|HCE3953098.1|ARO:3008566|OXA-1148,99.624,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGW16412.1|ARO:3001518|OXA-330,gb|AGW83451.1|ARO:3001540|OXA-353,97.07,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADM21467.1|ARO:3002053|CMY-42,gb|WP_065644637.1|ARO:3005196|CMY-141,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFJ11384.1|ARO:3002546|AAC(6')-Ib,gb|AIK02012.1|ARO:3002579|AAC(6')-Ib8,98.37,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFU25635.1|ARO:3002083|CMY-70,gb|WP_053390271.1|ARO:3006457|CMY-137,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFK80745.1|ARO:3002350|GES-21,gb|AEX59144.1|ARO:3002347|GES-18,99.303,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAN04883.1|ARO:3001099|SHV-41,gb|WP_122630873.1|ARO:3005238|SHV-218,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHN53381.1|ARO:3001577|OXA-391,gb|WP_032061328.1|ARO:3006047|OXA-855,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAR84298.1|ARO:3000996|TEM-132,gb|BCD58813.1|ARO:3000930|TEM-61,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAH10847.1|ARO:3002620|aadA23,gb|ABG72894.1|ARO:3002621|aadA24,99.228,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGT37351.1|ARO:3002360|NDM-10,gb|WEG44272.1|ARO:3008402|NDM-54,98.148,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAN04884.1|ARO:3001100|SHV-42,gb|WP_063864620.1|ARO:3001341|SHV-132,98.951,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAK49460.1|ARO:3001429|OXA-35,gb|USC31971.1|ARO:3008538|OXA-1120,99.624,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAF64386.1|ARO:3001076|SHV-18,gb|AAA87176.1|ARO:3001066|SHV-7,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA90432.1|ARO:3003026|fusH,gb|APB03218.1|ARO:3003984|BahA,22.857,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ47134.2|ARO:3001133|SHV-79,gb|WKB12817.1|ARO:3009051|SHV-232,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA71322.1|ARO:3000916|TEM-47,gb|CAA71323.1|ARO:3000917|TEM-48,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA46346.1|ARO:3000887|TEM-16,gb|BCD58813.1|ARO:3000930|TEM-61,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGC50807.1|ARO:3002307|VIM-37,gb|UBL87558.1|ARO:3007816|VIM-79,99.248,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76085.1|ARO:3001849|ACT-29,gb|XAJ73556.1|ARO:3007945|ACT-182,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA71947.1|ARO:3002157|FOX-3,gb|WP_168247879.1|ARO:3006475|FOX-17,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACE77058.1|ARO:3002366|PER-4,gb|WP_136512105.1|ARO:3006134|PER-13,99.351,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAF05908.1|ARO:3000845|GIM-1,gb|BDR24829.1|ARO:3008192|GIM-3,80.4,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|BAM62793.1|ARO:3002233|IMP-42,gb|WP_116786839.1|ARO:3005484|IMP-79,99.187,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAK82652.1|ARO:3000965|TEM-102,gb|WP_000027060.1|ARO:3001044|TEM-181,98.951,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAB39956.1|ARO:3000979|TEM-116,gb|WP_080699425.1|ARO:3005260|TEM-229,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADK55605.1|ARO:3002066|CMY-55,gb|WP_111273851.1|ARO:3005184|CMY-162,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAY84742.1|ARO:3001904|CTX-M-42,gb|ABP04245.1|ARO:3001923|CTX-M-62,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACI22621.1|ARO:3001154|SHV-105,gb|AAA87176.1|ARO:3001066|SHV-7,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFK73446.1|ARO:3002092|CMY-79,gb|BAA02494.1|ARO:3008124|CMY-189,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADT91162.1|ARO:3002067|CMY-56,gb|WP_111273851.1|ARO:3005184|CMY-162,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AJA32744.1|ARO:3003149|OXA-426,gb|ULU82615.1|ARO:3008485|OXA-1067,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADP02979.1|ARO:3002059|CMY-48,gb|UUG60967.1|ARO:3008118|CMY-181,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAT46413.1|ARO:3000972|TEM-109,gb|AAN04881.1|ARO:3000978|TEM-115,98.951,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAG27800.1|ARO:3003203|TLA-2,gb|BAQ22139.1|ARO:3003204|TLA-3,56.318,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AHN60527.1|ARO:3001071|SHV-12,gb|WXU52833.1|ARO:3009063|SHV-244,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAT01092.1|ARO:3001773|OXA-61,gb|WP_109545094.1|ARO:3005821|OXA-600,99.611,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAC09012.1|ARO:3002243|CARB-4,gb|WP_150823467.1|ARO:3005586|CARB-52,99.653,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAL68645.1|ARO:3002681|catB9,gb|AID93387.1|ARO:3004660|catB11,67.157,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAC32889.2|ARO:3000912|TEM-43,gb|WP_148044473.1|ARO:3005272|TEM-242,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACQ82813.1|ARO:3002507|PDC-8,gb|WP_168247898.1|ARO:3006783|PDC-414,99.748,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAD03493.1|ARO:3002565|AAC(6')-Iu,gb|AAD03496.1|ARO:3002568|AAC(6')-Ix,90.411,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABN80430.1|ARO:3002375|VEB-5,gb|WP_156404662.1|ARO:3006218|VEB-23,99.331,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAG44570.1|ARO:3000954|TEM-87,gb|WP_116786831.1|ARO:3005267|TEM-236,98.951,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACH58989.1|ARO:3002488|LRA-9,gb|ACH58998.1|ARO:3002486|LRA-7,90.397,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAZ73123.1|ARO:3002282|VIM-12,gb|AJP08641.1|ARO:3003178|VIM-42,97.368,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAN34365.1|ARO:3002604|aadA4,gb|AAL36430.1|ARO:3004692|aadA10,61.686,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AFN88953.1|ARO:3002304|VIM-34,gb|AJP08641.1|ARO:3003178|VIM-42,99.248,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABA06586.1|ARO:3001119|SHV-64,gb|WXU52833.1|ARO:3009063|SHV-244,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAJ05825.1|ARO:3002263|IND-7,gb|WP_052769157.1|ARO:3005493|IND-16,93.724,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AJO16042.1|ARO:3001364|SHV-182,gb|WKB12817.1|ARO:3009051|SHV-232,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADR71220.1|ARO:3001045|TEM-183,gb|CAD09800.1|ARO:3000873|TEM-1,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CWV56762.1|ARO:3000198|FosX,gb|AIF29598.1|ARO:3003208|FosXCC,62.406,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AEM44652.1|ARO:3001972|CTX-M-112,gb|WP_168247878.1|ARO:3005658|CTX-M-235,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAV97955.1|ARO:3001912|CTX-M-50,gb|WP_168247878.1|ARO:3005658|CTX-M-235,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAL68178.1|ARO:3001057|TEM-198,gb|CAD09800.1|ARO:3000873|TEM-1,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGC29882.1|ARO:3002853|arr-8,gb|AAC05822.1|ARO:3002846|arr-1,57.895,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AFO53532.1|ARO:3002883|rgt1438,gb|ABA42118.2|ARO:3000866|oleI,36.264,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AHV85514.1|ARO:3002383|SME-5,gb|MDX7665057.1|ARO:3008208|IMI-10,70.69,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|BAB72158.1|ARO:3002020|CMY-9,gb|WP_063859897.1|ARO:3006464|CMY-8b,99.476,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAX38178.1|ARO:3002634|APH(2'')-Ie,gb|AAW34150.1|ARO:3004191|APH(2'')-If,31.786,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AAA25680.1|ARO:3002595|AAC(6')-IIb,gb|AIK02012.1|ARO:3002579|AAC(6')-Ib8,67.232,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAP69915.1|ARO:3003103|cphA7,gb|AAP69914.1|ARO:3003102|cphA6,96.85,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAD12765.1|ARO:3002203|IMP-12,gb|WP_071593225.1|ARO:3005470|IMP-63,99.593,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFM55000.1|ARO:3001692|OXA-229,gb|ENV90372.1|ARO:3001756|OXA-301,98.913,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAK50801.1|ARO:3001646|OXA-98,gb|ULU82626.1|ARO:3008495|OXA-1077,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAG35609.2|ARO:3001422|OXA-27,gb|AAW22056.1|ARO:3001785|OXA-73,99.634,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABH04327.1|ARO:3001144|SHV-92,gb|WPR17818.1|ARO:3009059|SHV-240,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACJ47200.1|ARO:3002612|aadA12,gb|ABG72894.1|ARO:3002621|aadA24,93.822,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFQ93498.1|ARO:3002676|catB3,gb|AID93387.1|ARO:3004660|catB11,81.951,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ACN65419.1|ARO:3002432|OKP-A-15,gb|WP_023289605.1|ARO:3006141|OKP-A-17,97.552,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFC75525.1|ARO:3001055|TEM-195,gb|AAY85632.1|ARO:3001006|TEM-143,98.951,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAH66386.1|ARO:3002574|AAC(6')-Iaf,gb|BAM46120.1|ARO:3003677|AAC(6')-Iaj,67.033,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AFH36332.1|ARO:3001677|OXA-236,gb|AFH36330.1|ARO:3001676|OXA-235,99.638,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACB73258.1|ARO:3001112|SHV-56,gb|WP_063864666.1|ARO:3003590|SHV-190,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACI95258.1|ARO:3002318|KPC-8,gb|AWU66461.1|ARO:3005356|KPC-23,99.659,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHL30276.1|ARO:3001562|OXA-376,gb|UTS94212.1|ARO:3008541|OXA-1123,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFP99885.1|ARO:3002299|VIM-29,gb|WP_114699283.1|ARO:3005507|VIM-59,99.624,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAF95726.1|ARO:3002050|CMY-39,gb|BDT38920.1|ARO:3008120|CMY-183,99.213,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABW90721.1|ARO:3002287|VIM-17,gb|WP_136512108.1|ARO:3005511|VIM-63,99.248,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AJE60855.1|ARO:3003209|fosA5,gb|AMQ12811.1|ARO:3004111|FosA6,96.403,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEU17778.1|ARO:3002224|IMP-33,gb|WP_148044418.1|ARO:3005489|IMP-84,97.561,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABM67078.1|ARO:3002210|IMP-19,gb|ABM68358.1|ARO:3002215|IMP-24,99.187,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAF05612.1|ARO:3000944|TEM-78,gb|WP_148044474.1|ARO:3000909|TEM-39,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABV26705.1|ARO:3002849|arr-4,gb|AAC05822.1|ARO:3002846|arr-1,59.701,40_to_70,antibiotic inactivation,antibiotic inactivation,1
