query_id,db_id,pident,identity_bin,true_label,pred_label_blast,blast_correct
gb|WP_001985623.1|ARO:3004578|Abau_AbuO,gb|AAO42740.1|ARO:3007123|tet(O/W/O),32.075,lt_40,antibiotic efflux,antibiotic target protection,0
gb|CAB94707.1|ARO:3002193|IMP-2,gb|BAD81061.1|ARO:3002211|IMP-20,99.187,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA63264.1|ARO:3002012|CMY-1,gb|AAK31368.1|ARO:3002021|CMY-10,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGW16411.1|ARO:3001517|OXA-329,gb|AGW83452.1|ARO:3001541|OXA-354,98.535,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEV91214.1|ARO:3001832|ACT-10,gb|ACJ05686.1|ARO:3001825|ACT-6,97.375,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAO09635.1|ARO:3001557|OXA-371,gb|ABV31690.1|ARO:3001641|OXA-110,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFA51699.1|ARO:3001980|CTX-M-121,gb|AAO61597.1|ARO:3001889|CTX-M-27,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAS48620.1|ARO:3002372|VEB-3,gb|AAK14293.1|ARO:3002378|VEB-9,99.666,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAA26652.1|ARO:3002835|lnuA,gb|AGT57825.1|ARO:3003762|lnuE,75.625,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|CAD58780.1|ARO:3001794|OXA-45,gb|AAB58555.1|ARO:3001413|OXA-18,66.171,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|ACM67635.1|ARO:3001800|OXA-226,gb|OPD39435.1|ARO:3005318|OXA-543,99.636,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIS67611.1|ARO:3003163|CTX-M-155,gb|AIS67613.1|ARO:3003165|CTX-M-157,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76106.1|ARO:3002146|DHA-15,gb|CAA76196.1|ARO:3002132|DHA-1,99.736,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAI43424.1|ARO:3002415|OXY-6-3,gb|CAI43425.1|ARO:3002416|OXY-6-4,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACC85616.1|ARO:3002804|FosA2,gb|ANQ03635.1|ARO:3005162|FosA7.5,79.412,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAA26699.1|ARO:3002649|APH(3')-Va,gb|AAC32025.1|ARO:3002650|APH(3')-Vb,81.203,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAG15269.1|ARO:3002528|AAC(3)-Ia,gb|CAD53575.1|ARO:3002531|AAC(3)-Ic,61.074,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CAI43422.1|ARO:3002413|OXY-6-1,gb|CAI43425.1|ARO:3002416|OXY-6-4,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76099.1|ARO:3002125|CMY-114,gb|AFK73452.1|ARO:3002094|CMY-81,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAQ08905.1|ARO:3001808|OXA-60,gb|WP_102607463.1|ARO:3005326|OXA-571,90.775,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ77809.1|ARO:3001650|OXA-90,gb|AGV04655.1|ARO:3001715|OXA-259,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAG29813.1|ARO:3002380|SME-2,gb|AHA49908.1|ARO:3002382|SME-4,99.66,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAA25683.1|ARO:3002538|AAC(3)-IIIc,gb|CAA39184.1|ARO:3002536|AAC(3)-IIIa,47.037,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAL79541.1|ARO:3002397|OXY-2-2,gb|AAL78278.2|ARO:3002401|OXY-2-6,99.31,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACS44783.1|ARO:3002188|MOX-5,gb|ACS44784.1|ARO:3002185|MOX-6,94.778,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGE11905.1|ARO:3000904|TEM-34,gb|CBX53726.1|ARO:3000910|TEM-40,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAM86994.1|ARO:3001617|OXA-69,gb|ABV31690.1|ARO:3001641|OXA-110,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAO33760.1|ARO:3000879|TEM-7,gb|AAA25053.1|ARO:3000884|TEM-12,99.617,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAA84973.1|ARO:3001082|SHV-24,gb|ACR66323.1|ARO:3001059|SHV-1,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CCE94500.1|ARO:3001502|OXA-256,gb|AAG45720.1|ARO:3001405|OXA-10,99.624,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGW16412.1|ARO:3001518|OXA-330,gb|AGW16409.1|ARO:3001515|OXA-327,97.436,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADM21467.1|ARO:3002053|CMY-42,gb|WP_065644637.1|ARO:3005196|CMY-141,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFJ11384.1|ARO:3002546|AAC(6')-Ib,gb|AAL38577.1|ARO:3002577|AAC(6')-Ib4,99.457,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFU25635.1|ARO:3002083|CMY-70,gb|AHA80102.1|ARO:3002113|CMY-101,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFK80745.1|ARO:3002350|GES-21,gb|AAR97270.1|ARO:3002334|GES-5,99.652,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAN04883.1|ARO:3001099|SHV-41,gb|ACR66323.1|ARO:3001059|SHV-1,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHN53381.1|ARO:3001577|OXA-391,gb|AHN07456.1|ARO:3001527|OXA-339,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAR84298.1|ARO:3000996|TEM-132,gb|AAC32891.1|ARO:3000898|TEM-28,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAH10847.1|ARO:3002620|aadA23,gb|CAK12750.1|ARO:3002619|aadA22,99.228,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGT37351.1|ARO:3002360|NDM-10,gb|CAZ39946.1|ARO:3000589|NDM-1,98.148,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAN04884.1|ARO:3001100|SHV-42,gb|ACR66323.1|ARO:3001059|SHV-1,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAK49460.1|ARO:3001429|OXA-35,gb|AAD02245.1|ARO:3001414|OXA-19,99.624,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAF64386.1|ARO:3001076|SHV-18,gb|AAA87176.1|ARO:3001066|SHV-7,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA90432.1|ARO:3003026|fusH,gb|AAP43641.1|ARO:3001810|OXA-53,38.889,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ47134.2|ARO:3001133|SHV-79,gb|ABC54571.1|ARO:3001139|SHV-85,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA71322.1|ARO:3000916|TEM-47,gb|CAA71323.1|ARO:3000917|TEM-48,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA46346.1|ARO:3000887|TEM-16,gb|CAA41038.1|ARO:3000878|TEM-6,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGC50807.1|ARO:3002307|VIM-37,gb|CAJ32502.1|ARO:3002274|VIM-4,99.624,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76085.1|ARO:3001849|ACT-29,gb|ACJ05686.1|ARO:3001825|ACT-6,98.688,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA71947.1|ARO:3002157|FOX-3,gb|ADK73994.1|ARO:3002161|FOX-8,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACE77058.1|ARO:3002366|PER-4,gb|CAA79968.1|ARO:3002363|PER-1,99.675,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAF05908.1|ARO:3000845|GIM-1,gb|AIY26289.1|ARO:3003194|GIM-2,99.6,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAM62793.1|ARO:3002233|IMP-42,gb|BAB15941.1|ARO:3002197|IMP-6,99.187,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAK82652.1|ARO:3000965|TEM-102,gb|WP_000027060.1|ARO:3001044|TEM-181,98.951,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAB39956.1|ARO:3000979|TEM-116,gb|WP_080699425.1|ARO:3005260|TEM-229,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADK55605.1|ARO:3002066|CMY-55,gb|WP_111273851.1|ARO:3005184|CMY-162,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAY84742.1|ARO:3001904|CTX-M-42,gb|ABP04245.1|ARO:3001923|CTX-M-62,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACI22621.1|ARO:3001154|SHV-105,gb|AAA87176.1|ARO:3001066|SHV-7,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFK73446.1|ARO:3002092|CMY-79,gb|AIT76093.1|ARO:3002127|CMY-116,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADT91162.1|ARO:3002067|CMY-56,gb|WP_111273851.1|ARO:3005184|CMY-162,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AJA32744.1|ARO:3003149|OXA-426,gb|AKU37610.1|ARO:3003598|OXA-442,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADP02979.1|ARO:3002059|CMY-48,gb|AFK73455.1|ARO:3002097|CMY-84,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAT46413.1|ARO:3000972|TEM-109,gb|CAA41038.1|ARO:3000878|TEM-6,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAG27800.1|ARO:3003203|TLA-2,gb|BAQ22139.1|ARO:3003204|TLA-3,56.318,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AHN60527.1|ARO:3001071|SHV-12,gb|ABA06588.1|ARO:3001121|SHV-66,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAT01092.1|ARO:3001773|OXA-61,gb|AKI29916.1|ARO:3003607|OXA-451,99.222,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAC09012.1|ARO:3002243|CARB-4,gb|AAA25741.1|ARO:3002241|CARB-2,86.458,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AAL68645.1|ARO:3002681|catB9,gb|AAP15294.1|ARO:3002675|catB2,68.137,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAC32889.2|ARO:3000912|TEM-43,gb|CAA41038.1|ARO:3000878|TEM-6,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACQ82813.1|ARO:3002507|PDC-8,gb|WP_058161279.1|ARO:3005300|PDC-207,99.748,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAD03493.1|ARO:3002565|AAC(6')-Iu,gb|AAD03496.1|ARO:3002568|AAC(6')-Ix,90.411,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABN80430.1|ARO:3002375|VEB-5,gb|AGH33739.1|ARO:3002377|VEB-8,99.666,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAG44570.1|ARO:3000954|TEM-87,gb|WP_116786831.1|ARO:3005267|TEM-236,98.951,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACH58989.1|ARO:3002488|LRA-9,gb|ACH58998.1|ARO:3002486|LRA-7,90.397,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAZ73123.1|ARO:3002282|VIM-12,gb|ADO50679.1|ARO:3002295|VIM-25,97.744,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAN34365.1|ARO:3002604|aadA4,gb|AAF17880.1|ARO:3002605|aadA5,94.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFN88953.1|ARO:3002304|VIM-34,gb|AAN63496.1|ARO:3002271|VIM-1,99.624,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABA06586.1|ARO:3001119|SHV-64,gb|ADM25824.1|ARO:3001178|SHV-134,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAJ05825.1|ARO:3002263|IND-7,gb|AAD20273.1|ARO:3002256|IND-1,99.582,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AJO16042.1|ARO:3001364|SHV-182,gb|ABC54571.1|ARO:3001139|SHV-85,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADR71220.1|ARO:3001045|TEM-183,gb|ADA79630.1|ARO:3001037|TEM-171,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CWV56762.1|ARO:3000198|FosX,gb|AAP27834.1|ARO:3005100|FosB2,32.847,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AEM44652.1|ARO:3001972|CTX-M-112,gb|AAF72530.1|ARO:3001877|CTX-M-14,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAV97955.1|ARO:3001912|CTX-M-50,gb|AAV97956.1|ARO:3001908|CTX-M-46,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAL68178.1|ARO:3001057|TEM-198,gb|ADA79630.1|ARO:3001037|TEM-171,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGC29882.1|ARO:3002853|arr-8,gb|AAC64366.1|ARO:3002847|arr-2,76.0,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AHV85514.1|ARO:3002383|SME-5,gb|AHA49908.1|ARO:3002382|SME-4,99.66,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAB72158.1|ARO:3002020|CMY-9,gb|BAE48233.1|ARO:3002030|CMY-19,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAX38178.1|ARO:3002634|APH(2'')-Ie,gb|AAK63040.1|ARO:3002635|APH(2'')-IIa,33.094,lt_40,antibiotic inactivation,antibiotic inactivation,1
gb|AAA25680.1|ARO:3002595|AAC(6')-IIb,gb|AAT74613.1|ARO:3003676|AAC(6')-Ib',67.232,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|AAP69915.1|ARO:3003103|cphA7,gb|AAP69914.1|ARO:3003102|cphA6,96.85,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAD12765.1|ARO:3002203|IMP-12,gb|AAK13430.1|ARO:3002199|IMP-8,86.992,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|AFM55000.1|ARO:3001692|OXA-229,gb|ENV90372.1|ARO:3001756|OXA-301,98.913,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAK50801.1|ARO:3001646|OXA-98,gb|ABF47914.1|ARO:3001627|OXA-91,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAG35609.2|ARO:3001422|OXA-27,gb|AAW22056.1|ARO:3001785|OXA-73,99.634,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABH04327.1|ARO:3001144|SHV-92,gb|ABC54571.1|ARO:3001139|SHV-85,98.951,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACJ47200.1|ARO:3002612|aadA12,gb|ABD58917.1|ARO:3002615|aadA15,96.578,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFQ93498.1|ARO:3002676|catB3,gb|CAA11473.1|ARO:3002678|Paer_catB6,85.238,70_to_90,antibiotic inactivation,antibiotic inactivation,1
gb|ACN65419.1|ARO:3002432|OKP-A-15,gb|CAJ19601.1|ARO:3002421|OKP-A-4,98.252,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFC75525.1|ARO:3001055|TEM-195,gb|AAY85632.1|ARO:3001006|TEM-143,98.951,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAH66386.1|ARO:3002574|AAC(6')-Iaf,gb|AAC25500.1|ARO:3002560|AAC(6')-Iq,91.803,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFH36332.1|ARO:3001677|OXA-236,gb|AFH36330.1|ARO:3001676|OXA-235,99.638,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACB73258.1|ARO:3001112|SHV-56,gb|ABC54571.1|ARO:3001139|SHV-85,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACI95258.1|ARO:3002318|KPC-8,gb|ACB71165.1|ARO:3002316|KPC-6,99.659,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHL30276.1|ARO:3001562|OXA-376,gb|AEL88491.1|ARO:3001669|OXA-223,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFP99885.1|ARO:3002299|VIM-29,gb|ACY29468.1|ARO:3002289|VIM-19,99.248,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAF95726.1|ARO:3002050|CMY-39,gb|AFU25644.1|ARO:3002090|CMY-77,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABW90721.1|ARO:3002287|VIM-17,gb|ACB54702.1|ARO:3002285|VIM-15,99.248,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AJE60855.1|ARO:3003209|fosA5,gb|AMQ12811.1|ARO:3004111|FosA6,96.403,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEU17778.1|ARO:3002224|IMP-33,gb|CAD80251.1|ARO:3002204|IMP-13,97.967,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABM67078.1|ARO:3002210|IMP-19,gb|BAD81061.1|ARO:3002211|IMP-20,99.593,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAF05612.1|ARO:3000944|TEM-78,gb|WP_148044474.1|ARO:3000909|TEM-39,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABV26705.1|ARO:3002849|arr-4,gb|CAZ48628.1|ARO:3002852|arr-7,90.0,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAD23513.1|ARO:3003002|CfxA2,gb|AAB17891.1|ARO:3003001|CfxA,99.688,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAN38836.1|ARO:3001886|CTX-M-24,gb|AAF72530.1|ARO:3001877|CTX-M-14,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ACA30420.1|ARO:3002036|CMY-25,gb|WP_111273851.1|ARO:3005184|CMY-162,99.475,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAQ56016.1|ARO:3003659|IMP-51,gb|AAK12087.1|ARO:3002198|IMP-7,99.593,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76102.1|ARO:3002150|DHA-19,gb|AIT76108.1|ARO:3002144|DHA-13,99.736,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADC91899.1|ARO:3002343|GES-14,gb|AAR97270.1|ARO:3002334|GES-5,99.652,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAC04522.1|ARO:3002514|OCH-1,gb|CAC17624.1|ARO:3002517|OCH-4,98.718,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGD91915.1|ARO:3001778|OXA-232,gb|ALI16502.1|ARO:3003641|OXA-484,99.623,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAA83417.1|ARO:3001407|OXA-12,gb|CAB76928.1|ARO:3004837|OXA-724,94.715,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGW83446.1|ARO:3001535|OXA-348,gb|AGW83449.1|ARO:3001538|OXA-351,99.634,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABA60809.1|ARO:3001141|SHV-89,gb|AAF37209.2|ARO:3001083|SHV-25,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAK55534.1|ARO:3001881|CTX-M-19,gb|ADL27532.1|ARO:3001958|CTX-M-99,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEB98921.1|ARO:3001480|OXA-195,gb|AEB98920.1|ARO:3001479|OXA-194,99.27,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFC95894.1|ARO:3001814|OXA-199,gb|ASF15667.1|ARO:3001501|OXA-252,99.245,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAV70602.1|ARO:3001900|CTX-M-38,gb|AAF72530.1|ARO:3001877|CTX-M-14,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAQ01671.1|ARO:3000983|TEM-121,gb|CAA46345.1|ARO:3000894|TEM-24,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAI30650.2|ARO:3001116|SHV-61,gb|ACM04459.1|ARO:3001158|SHV-109,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABM97538.1|ARO:3001919|CTX-M-58,gb|AAL99990.1|ARO:3001885|CTX-M-23,99.313,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABN48311.1|ARO:3001918|CTX-M-56,gb|AAZ95872.1|ARO:3001865|CTX-M-2,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAW47922.1|ARO:3001002|TEM-138,gb|CAO98721.1|ARO:3000886|TEM-15,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAA23130.1|ARO:3002493|SRT-1,gb|AAS07017.3|ARO:3002494|SRT-2,98.677,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAP93847.1|ARO:3002477|LEN-14,gb|AAP93848.1|ARO:3002476|LEN-6,98.026,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAC17623.1|ARO:3002516|OCH-3,gb|CAC17626.1|ARO:3002519|OCH-6,97.692,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABV72593.1|ARO:3001150|SHV-101,gb|ACR66323.1|ARO:3001059|SHV-1,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAL17873.1|ARO:3002403|OXY-2-8,gb|AAL78278.2|ARO:3002401|OXY-2-6,99.31,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AJP67511.1|ARO:3003179|VIM-43,gb|CAJ32502.1|ARO:3002274|VIM-4,99.624,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA24743.1|ARO:3002655|APH(4)-Ia,gb|CAA52372.1|ARO:3002656|APH(4)-Ib,51.064,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CBG22732.1|ARO:3002341|GES-12,gb|ACS44714.1|ARO:3002340|GES-11,99.652,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHL39330.1|ARO:3002117|CMY-105,gb|ADH82410.1|ARO:3002058|CMY-47,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAL68926.1|ARO:3001093|SHV-35,gb|AAN04882.1|ARO:3001098|SHV-40,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AGK82336.1|ARO:3001383|TEM-206,gb|ADA79630.1|ARO:3001037|TEM-171,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAA71699.2|ARO:3001416|OXA-21,gb|AAC41449.1|ARO:3001398|OXA-3,99.636,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEI83429.1|ARO:3001168|SHV-121,gb|AAF37209.2|ARO:3001083|SHV-25,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AXA30439.1|ARO:3002459|LEN-9,gb|AYW19907.1|ARO:3004847|LEN-51,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAP12354.2|ARO:3002429|OKP-A-12,gb|ACN65418.1|ARO:3002433|OKP-A-16,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAF66653.1|ARO:3000959|TEM-92,gb|WP_075985686.1|ARO:3005256|TEM-225,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHA80101.1|ARO:3002112|CMY-100,gb|AHA80102.1|ARO:3002113|CMY-101,99.213,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAD06399.1|ARO:3002332|GES-3,gb|AAF27723.1|ARO:3002330|GES-1,99.303,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAO42602.1|ARO:3002168|MIR-2,gb|AIT76111.1|ARO:3002175|MIR-10,99.213,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|WP_063860086.1|ARO:3001948|CTX-M-88,gb|AAL02127.1|ARO:3001878|CTX-M-15,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABW70410.1|ARO:3001644|OXA-113,gb|AAW81342.1|ARO:3001619|OXA-71,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAJ19611.1|ARO:3002436|OKP-B-3,gb|CAP12360.2|ARO:3002453|OKP-B-20,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIY30331.1|ARO:3003160|OXA-422,gb|AAV65289.1|ARO:3001418|OXA-23,99.634,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ADI58622.1|ARO:3001472|OXA-178,gb|ABV71247.1|ARO:3001634|OXA-80,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAD69003.1|ARO:3003094|imiH,gb|AAB03413.1|ARO:3003099|cphA2,98.819,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|CAP12349.2|ARO:3002468|LEN-21,gb|SAU22663.1|ARO:3002461|LEN-11,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEP16366.1|ARO:3001784|OXA-181,gb|ALI16502.1|ARO:3003641|OXA-484,99.623,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AHM76779.1|ARO:3001840|ACT-19,gb|WP_072139974.1|ARO:3006278|ACT-84,92.913,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AEI83430.1|ARO:3001181|SHV-137,gb|ACR66323.1|ARO:3001059|SHV-1,99.301,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|ABC26007.1|ARO:3001623|OXA-83,gb|ABK34774.1|ARO:3001615|OXA-66,99.635,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AIT76086.1|ARO:3001850|ACT-30,gb|WP_045347148.1|ARO:3006269|ACT-75,99.738,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AFQ23958.1|ARO:3001191|SHV-152,gb|AAD37413.1|ARO:3001060|SHV-2,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|AAA98406.1|ARO:3001404|OXA-9,gb|AAB58555.1|ARO:3001413|OXA-18,45.896,40_to_70,antibiotic inactivation,antibiotic inactivation,1
gb|CCK86744.1|ARO:3001347|SHV-164,gb|ACR66323.1|ARO:3001059|SHV-1,99.65,90_to_100,antibiotic inactivation,antibiotic inactivation,1
gb|BAL72196.1|ARO:3001985|CTX-M-126,gb|AAF72530.1|ARO:3001877|CTX-M-14,99.656,90_to_100,antibiotic inactivation,antibiotic inactivation,1
